"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"1";"RT @pameleon19991: @radioalfaec pueden poner Janieck - Feel The Love esta cancion porfavor";FALSE;0;NA;2017-07-22 18:04:37;FALSE;NA;"888822104283590657";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"xOSCGxKh962m1qf";4;TRUE;FALSE;NA;NA
"2";"RT @radioalfaec: En esta ocasión Calvin Harris se lleva el puesto número UNO de nuestro #AlfaTop20 con #Feels <U+270C><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>

<ed><U+00A0><U+00BD><ed><U+00B1><U+0087>Aquí te dejamos el TOP 2…";FALSE;0;NA;2017-07-22 14:26:50;FALSE;NA;"888767296919003136";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"omarlafa";1;TRUE;FALSE;NA;NA
"3";"RT @radioalfaec: Celebramos los 482 años de fundación de Guayaquil con el mejor dance del planeta en 104.1 <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+008A> https://t.co/QEq4rTP0u4";FALSE;0;NA;2017-07-22 11:52:46;FALSE;NA;"888728522516307969";NA;"<a href=\"http://wuxi.cuxibamba.com\" rel=\"nofollow\">wuxi-speaker</a>";"CerroSantaAna";2;TRUE;FALSE;NA;NA
"4";"RT @radioalfaec: Prepárate a disfrutar un episodio más de #HardwellOnAir 
Right Now!!! #AlfaMix #HardwellOnAir #HardwellOnAirEnAlfa…";FALSE;0;NA;2017-07-22 00:07:57;FALSE;NA;"888551152152756224";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Christopherfua_";2;TRUE;FALSE;NA;NA
"5";"RT @radioalfaec: Prepárate a disfrutar un episodio más de #HardwellOnAir 
Right Now!!! #AlfaMix #HardwellOnAir #HardwellOnAirEnAlfa…";FALSE;0;NA;2017-07-22 00:07:13;FALSE;NA;"888550966563401728";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jorgdj";2;TRUE;FALSE;NA;NA
"6";"Prepárate a disfrutar un episodio más de #HardwellOnAir 
Right Now!!! #AlfaMix #HardwellOnAir #HardwellOnAirEnAlfa… https://t.co/HQV9JKyBk4";FALSE;1;NA;2017-07-22 00:05:49;TRUE;NA;"888550614250041344";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";2;FALSE;FALSE;NA;NA
"7";"La vida se disfruta mejor cantando y bailando al ritmo de #AlfaRadio estás en #AlfaManiaExtreme 60 min solo de comp… https://t.co/0jMWtIhVVG";FALSE;4;NA;2017-07-21 23:11:01;TRUE;NA;"888536823252877312";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";0;FALSE;FALSE;NA;NA
"8";"Hola @radioalfaec    puede poner #DevuélvemeElCorazón d @SebastianYatra porfavor @SebastianYatraE @GomiTwiin @andradedirak @UniversalMusicE";FALSE;0;NA;2017-07-21 21:14:31;FALSE;NA;"888507506288361473";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Carolina_Chila";0;FALSE;FALSE;NA;NA
"9";"RT @radioalfaec: Celebramos los 482 años de fundación de Guayaquil con el mejor dance del planeta en 104.1 <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+008A> https://t.co/QEq4rTP0u4";FALSE;0;NA;2017-07-21 21:10:11;FALSE;NA;"888506414842470400";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"_yosoyandres";2;TRUE;FALSE;NA;NA
"10";"Celebramos los 482 años de fundación de Guayaquil con el mejor dance del planeta en 104.1 <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+008A> https://t.co/QEq4rTP0u4";FALSE;4;NA;2017-07-21 20:29:07;FALSE;NA;"888496080396193792";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"radioalfaec";2;FALSE;FALSE;NA;NA
